G3637,ὀκταήμερος,oktaḗmeros,ok-tah-ay'-mer-os,from ὀκτώ and ἡμέρα; an eight-day old person or act:--the eighth day.
G3638,ὀκτώ,oktṓ,ok-to',"a primary numeral; ""eight"":--eight."
G3639,ὄλεθρος,ólethros,ol'-eth-ros,"from a primary  (to destroy; a prolonged form); ruin, i.e. death, punishment:--destruction."
G3640,ὀλιγόπιστος,oligópistos,ol-ig-op'-is-tos,"from ὀλίγος and πίστις; incredulous, i.e. lacking confidence (in Christ):--of little faith."
G3641,ὀλίγος,olígos,ol-ee'-gos,"of uncertain affinity; puny (in extent, degree, number, duration or value); especially neuter (adverbially) somewhat:--+ almost, brief(-ly), few, (a) little, + long, a season, short, small, a while."
G3642,ὀλιγόψυχος,oligópsychos,ol-ig-op'-soo-khos,"from ὀλίγος and ψυχή; little-spirited, i.e. faint-hearted:--feebleminded."
G3643,ὀλιγωρέω,oligōréō,ol-ig-o-reh'-o,"from a compound of ὀλίγος and  (""care""); to have little regard for, i.e. to disesteem:--despise."
G3644,ὀλοθρευτής,olothreutḗs,ol-oth-ryoo-tace',"from ὀλοθρεύω; a ruiner, i.e. (specially), a venomous serpent:--destroyer."
G3645,ὀλοθρεύω,olothreúō,ol-oth-ryoo'-o,"from ὄλεθρος; to spoil, i.e. slay:--destroy."
G3646,ὁλοκαύτωμα,holokaútōma,hol-ok-ow'-to-mah,"from a derivative of a compound of ὅλος and a derivative of καίω; a wholly-consumed sacrifice (""holocaust""):--(whole) burnt offering."
G3647,ὁλοκληρία,holoklēría,hol-ok-lay-ree'-ah,"from ὁλόκληρος; integrity, i.e. physical wholeness:--perfect soundness."
G3648,ὁλόκληρος,holóklēros,hol'-ok'-lay-ros,"from ὅλος and κλῆρος; complete in every part, i.e. perfectly sound (in body):--entire, whole."
G3649,ὀλολύζω,ololýzō,ol-ol-odd'-zo,"a reduplicated primary verb; to ""howl"" or ""halloo"", i.e. shriek:--howl."
G3650,ὅλος,hólos,hol'-os,"a primary word; ""whole"" or ""all"", i.e. complete (in extent, amount, time or degree), especially (neuter) as noun or adverb:--all, altogether, every whit, + throughout, whole."
G3651,ὁλοτελής,holotelḗs,hol-ot-el-ace',"from ὅλος and τέλος; complete to the end, i.e. absolutely perfect:--wholly."
G3652,Ὀλυμπᾶς,Olympâs,ol-oom-pas',"probably a contraction from  (Olympian-bestowed, i.e. heaven-descended); Olympas, a Christian:--Olympas."
G3653,ὄλυνθος,ólynthos,ol'-oon-thos,of uncertain derivation; an unripe (because out of season) fig:--untimely fig.
G3654,ὅλως,hólōs,hol'-oce,"adverb from ὅλος; completely, i.e. altogether; (by analogy), everywhere; (negatively) not by any means:--at all, commonly, utterly."
G3655,ὄμβρος,ómbros,om'-bros,of uncertain affinity; a thunder storm:--shower.
G3656,ὁμιλέω,homiléō,hom-il-eh'-o,"from ὅμιλος; to be in company with, i.e. (by implication) to converse:--commune, talk."
G3657,ὁμιλία,homilía,hom-il-ee'-ah,"from ὅμιλος; companionship (""homily""), i.e. (by implication) intercourse:--communication."
G3658,ὅμιλος,hómilos,hom'-il-os,"from the base of ὁμοῦ and a derivative of the alternate of αἱρέομαι (meaning a crowd); association together, i.e. a multitude:--company."
G3659,ὄμμα,ómma,om'-mah,"from ὀπτάνομαι; a sight, i.e. (by implication) the eye:--eye."
G3660,ὀμνύω,omnýō,om-o'-o,"a prolonged form of a primary,                         but obsolete , for which                         another prolonged form            is used in certain tenses; to swear, i.e. take (or declare on) oath:--swear."
G3661,ὁμοθυμαδόν,homothymadón,hom-oth-oo-mad-on',adverb from a compound of the base of ὁμοῦ and θυμός; unanimously:--with one accord (mind).
G3662,ὁμοιάζω,homoiázō,hom-oy-ad'-zo,from ὅμοιος; to resemble:--agree.
G3663,ὁμοιοπαθής,homoiopathḗs,hom-oy-op-ath-ace',from ὅμοιος and the alternate of πάσχω; similarly affected:--of (subject to) like passions.
G3664,ὅμοιος,hómoios,hom'-oy-os,"from the base of ὁμοῦ; similar (in appearance or character):--like, + manner."
G3665,ὁμοιότης,homoiótēs,hom-oy-ot'-ace,"from ὅμοιος; resemblance:--like as, similitude."
G3666,ὁμοιόω,homoióō,hom-oy-o'-o,"from ὅμοιος; to assimilate, i.e. compare; passively, to become similar:--be (make) like, (in the) liken(-ess), resemble."
G3667,ὁμοίωμα,homoíōma,hom-oy'-o-mah,"from ὁμοιόω; a form; abstractly, resemblance:--made like to, likeness, shape, similitude."
G3668,ὁμοίως,homoíōs,hom-oy'-oce,"adverb from ὅμοιος; similarly:--likewise, so."
G3669,ὁμοίωσις,homoíōsis,hom-oy'-o-sis,"from ὁμοιόω; assimilation, i.e. resemblance:--similitude."
G3670,ὁμολογέω,homologéō,hom-ol-og-eh'-o,"from a compound of the base of ὁμοῦ and λόγος; to assent, i.e. covenant, acknowledge:--con- (pro-)fess, confession is made, give thanks, promise."
G3671,ὁμολογία,homología,hom-ol-og-ee'-ah,"from the same as ὁμολογέω; acknowledgment:--con- (pro-)fession, professed."
G3672,ὁμολογουμένως,homologouménōs,hom-ol-og-ow-men'-oce,adverb of present passive participle of ὁμολογέω; confessedly:--without controversy.
G3673,ὁμότεχνος,homótechnos,hom-ot'-ekh-nos,from the base of ὁμοῦ and τέχνη; a fellow-artificer:--of the same craft.
G3674,ὁμοῦ,homoû,hom-oo',genitive case of  (the same; akin to ἅμα) as adverb; at the same place or time:--together.
G3675,ὁμόφρων,homóphrōn,hom-of'-rone,"from the base of ὁμοῦ and φρήν; like-minded, i.e. harmonious:--of one mind."
G3676,ὅμως,hómōs,hom'-oce,"adverb from the base of ὁμοῦ; at the same time, i.e. (conjunctionally) notwithstanding, yet still:--and even, nevertheless, though but."
G3677,ὄναρ,ónar,on'-ar,of uncertain derivation; a dream:--dream.
G3678,ὀνάριον,onárion,on-ar'-ee-on,neuter of a presumed derivative of ὄνος; a little ass:--young ass.
G3679,ὀνειδίζω,oneidízō,on-i-did'-zo,"from ὄνειδος; to defame, i.e. rail at, chide, taunt:--cast in teeth, (suffer) reproach, revile, upbraid."
G3680,ὀνειδισμός,oneidismós,on-i-dis-mos',from ὀνειδίζω; contumely:--reproach.
G3681,ὄνειδος,óneidos,on'-i-dos,"probably akin to the base of ὄνομα; notoriety, i.e. a taunt (disgrace):--reproach."
G3682,Ὀνήσιμος,Onḗsimos,on-ay'-sim-os,"from ὀνίνημι; profitable; Onesimus, a Christian:--Onesimus."
G3683,Ὀνησίφορος,Onēsíphoros,on-ay-sif'-or-os,"from a derivative of ὀνίνημι and φόρος; profit-bearer; Onesiphorus, a Christian:--Onespiphorus."
G3684,ὀνικός,onikós,on-ik-os',"from ὄνος; belonging to a ass, i.e. large (so as to be turned by a ass):--millstone."
G3685,ὀνίνημι,onínēmi,on-in'-ay-mee,"a prolonged form of an apparently primary verb (, to slur); for which another prolonged form () is used as an alternate in some tenses (unless indeed it be identical with the base of ὄνομα through the idea of notoriety); to gratify, i.e. (middle voice) to derive pleasure or advantage from:--have joy."
G3686,ὄνομα,ónoma,on'-om-ah,"from a presumed derivative of the base of γινώσκω (compare ὀνίνημι); a ""name"" (literally or figuratively) (authority, character):--called, (+ sur-)name(-d)."
G3687,ὀνομάζω,onomázō,on-om-ad'-zo,"from ὄνομα; to name, i.e. assign an appellation; by extension, to utter, mention, profess:--call, name."
G3688,ὄνος,ónos,on'-os,apparently a primary word; a donkey:--an ass.
G3689,ὄντως,óntōs,on'-toce,"adverb of the oblique cases of ὤν; really:--certainly, clean, indeed, of a truth, verily."
G3690,ὄξος,óxos,oz-os,"from ὀξύς; vinegar, i.e. sour wine:--vinegar."
G3691,ὀξύς,oxýs,oz-oos',"probably akin to the base of ἀκμήν (""acid""); keen; by analogy, rapid:--sharp, swift."
G3692,ὀπή,opḗ,op-ay',"probably from ὀπτάνομαι; a hole (as if for light), i.e. cavern; by analogy, a spring (of water):--cave, place."
G3693,ὄπισθεν,ópisthen,op'-is-then,"from  (regard; from ὀπτάνομαι) with enclitic of source; from the rear (as a secure aspect), i.e. at the back (adverb and preposition of place or time):--after, backside, behind."
G3694,ὀπίσω,opísō,op-is'-o,"from the same as ὄπισθεν with enclitic of direction; to the back, i.e. aback (as adverb or preposition of time or place; or as noun):--after, back(-ward), (+ get) behind, + follow."
G3695,ὁπλίζω,hoplízō,hop-lid'-zo,from ὅπλον; to equip (with weapons (middle voice and figuratively)):--arm self.
G3696,ὅπλον,hóplon,hop'-lon,"probably from a primary  (to be busy about); an implement or utensil or tool (literally or figuratively, especially, offensive for war):--armour, instrument, weapon."
G3697,ὁποῖος,hopoîos,hop-oy'-os,"from ὅς and ποῖος; of what kind that, i.e. how (as) great (excellent) (specially, as an indefinite correlative to the definite antecedent τοιοῦτος of quality):--what manner (sort) of, such as whatsoever."
G3698,ὁπότε,hopóte,hop-ot'-eh,"from ὅς and ποτέ; what(-ever) then, i.e. (of time) as soon as:--when."
G3699,ὅπου,hópou,hop'-oo,"from ὅς and πού; what(-ever) where, i.e. at whichever spot:--in what place, where(-as, -soever), whither (+ soever)."
G3700,ὀπτάνομαι,optánomai,op'-tom-ahee,"a (middle voice) prolonged form of the primary (middle voice)        ;    which is used for it in certain                                   tenses; and both as alternate of                                   ὁράω; to gaze (i.e. with wide-open eyes, as at something remarkable; and thus differing from βλέπω, which denotes simply voluntary observation; and from εἴδω, which expresses merely mechanical, passive or casual vision; while θεάομαι, and still more emphatically its intensive θεωρέω, signifies an earnest but more continued inspection; and σκοπέω a watching from a distance):--appear, look, see, shew self."
G3701,ὀπτασία,optasía,op-tas-ee'-ah,"from a presumed derivative of ὀπτάνομαι; visuality, i.e. (concretely) an apparition:--vision."
G3702,ὀπτός,optós,op-tos',"from an obsolete verb akin to  (to ""steep""); cooked, i.e. roasted:--broiled."
G3703,ὀπώρα,opṓra,op-o'-rah,"apparently from the base of ὀψέ and ὥρα; properly, even-tide of the (summer) season (dog-days), i.e. (by implication) ripe fruit:--fruit."
G3704,ὅπως,hópōs,hop'-oce,"from ὅς and πῶς; what(-ever) how, i.e. in the manner that (as adverb or conjunction of coincidence, intentional or actual):--because, how, (so) that, to, when."
G3705,ὅραμα,hórama,hor'-am-ah,"from ὁράω; something gazed at, i.e. a spectacle (especially supernatural):--sight, vision."
G3706,ὅρασις,hórasis,hor'-as-is,"from ὁράω; the act of gazing, i.e. (externally) an aspect or (internally) an inspired appearance:--sight, vision."
G3707,ὁρατός,horatós,hor-at-os',"from ὁράω; gazed at, i.e. (by implication) capable of being seen:--visible."
G3708,ὁράω,horáō,hor-ah'-o,"properly, to stare at (compare ὀπτάνομαι), i.e. (by implication) to discern clearly (physically or mentally); by extension, to attend to; by Hebraism, to experience; passively, to appear:--behold, perceive, see, take heed."
G3709,ὀργή,orgḗ,or-gay',"from ὀρέγομαι; properly, desire (as a reaching forth or excitement of the mind), i.e. (by analogy), violent passion (ire, or (justifiable) abhorrence); by implication punishment:--anger, indignation, vengeance, wrath."
G3710,ὀργίζω,orgízō,or-gid'-zo,"from ὀργή; to provoke or enrage, i.e. (passively) become exasperated:--be angry (wroth)."
G3711,ὀργίλος,orgílos,org-ee'-los,from ὀργή; irascible:--soon angry.
G3712,ὀργυιά,orguiá,org-wee-ah',"from ὀρέγομαι; a stretch of the arms, i.e. a fathom:--fathom."
G3713,ὀρέγομαι,orégomai,or-eg'-om-ahee,"middle voice of apparently a prolonged form of an obsolete primary (compare ὄρος); to stretch oneself, i.e. reach out after (long for):--covet after, desire."
G3714,ὀρεινός,oreinós,or-i-nos,"from ὄρος; mountainous, i.e. (feminine by implication, of χώρα) the Highlands (of Judæa):--hill country."
G3715,ὄρεξις,órexis,or'-ex-is,"from ὀρέγομαι; excitement of the mind, i.e. longing after:--lust."
G3716,ὀρθοποδέω,orthopodéō,or-thop-od-eh'-o,"from a compound of ὀρθός and πούς; to be straight-footed, i.e. (figuratively) to go directly forward:--walk uprightly."
G3717,ὀρθός,orthós,or-thos',"probably from the base of ὄρος; right (as rising), i.e. (perpendicularly) erect (figuratively, honest), or (horizontally) level or direct:--straight, upright."
G3718,ὀρθοτομέω,orthotoméō,or-thot-om-eh'-o,"from a compound of ὀρθός and the base of τομώτερος, to make a straight cut, i.e. (figuratively) to dissect (expound) correctly (the divine message):--rightly divide."
G3719,ὀρθρίζω,orthrízō,or-thrid'-zo,"from ὄρθρος; to use the dawn, i.e. (by implication) to repair betimes:--come early in the morning."
G3720,ὀρθρινός,orthrinós,or-thrin-os',"from ὄρθρος; relating to the dawn, i.e. matutinal (as an epithet of Venus, especially brilliant in the early day):--morning."
G3721,ὄρθριος,órthrios,or'-three-os,"from ὄρθρος; in the dawn, i.e. up at day-break:--early."
G3722,ὄρθρος,órthros,or'-thros,"from the same as ὄρος; dawn (as sun-rise, rising of light); by extension, morn:--early in the morning."
G3723,ὀρθῶς,orthōs,or-thoce',"adverb from ὀρθός; in a straight manner, i.e. (figuratively) correctly (also morally):--plain, right(-ly)."
G3724,ὁρίζω,horízō,hor-id'-zo,"from ὅριον; to mark out or bound (""horizon""), i.e. (figuratively) to appoint, decree, specify:--declare, determine, limit, ordain."
G3725,ὅριον,hórion,hor'-ee-on,"neuter of a derivative of an apparently primary  (a bound or limit); a boundary-line, i.e. (by implication) a frontier (region):--border, coast."
G3726,ὁρκίζω,horkízō,hor-kid'-zo,"from ὅρκος; to put on oath, i.e. make swear; by analogy, to solemnly enjoin:--adjure, charge."
G3727,ὅρκος,hórkos,hor'-kos,"from  (a fence; perhaps akin to ὅριον); a limit, i.e. (sacred) restraint (specially, an oath):--oath."
G3728,ὁρκωμοσία,horkōmosía,hor-ko-mos-ee'ah,from a compound of ὅρκος and a derivative of ὀμνύω; asseveration on oath:--oath.
G3729,ὁρμάω,hormáō,hor-mah'-o,"from ὁρμή; to start, spur or urge on, i.e. (reflexively) to dash or plunge:--run (violently), rush."
G3730,ὁρμή,hormḗ,hor-may',"of uncertain affinity; a violent impulse, i.e. onset:--assault."
G3731,ὅρμημα,hórmēma,hor'-may-mah,"from ὁρμή; an attack, i.e. (abstractly) precipitancy:--violence."
G3732,ὄρνεον,órneon,or'-neh-on,"neuter of a presumed derivative of ὄρνις; a birdling:--bird, fowl."
G3733,ὄρνις,órnis,or'-nis,"probably from a prolonged form of the base of ὄρος; a bird (as rising in the air), i.e. (specially), a hen (or female domestic fowl):--hen."
G3734,ὁροθεσία,horothesía,hor-oth-es-ee'-ah,"from a compound of the base of ὅριον and a derivative of τίθημι; a limit-placing, i.e. (concretely) boundary-line:--bound."
G3735,ὄρος,óros,or'-os,"probably from an obsolete  (to rise or ""rear""; perhaps akin to αἴρω; compare ὄρνις); a mountain (as lifting itself above the plain):--hill, mount(-ain)."
G3736,ὀρύσσω,orýssō,or-oos'-so,"apparently a primary verb; to ""burrow"" in the ground, i.e. dig:--dig."
G3737,ὀρφανός,orphanós,or-fan-os',"of uncertain affinity; bereaved (""orphan""), i.e. parentless:--comfortless, fatherless."
G3738,ὀρχέομαι,orchéomai,or-kheh'-om-ahee,middle voice from  (a row or ring); to dance (from the ranklike or regular motion):--dance.
G3739,ὅς,hós,ho,"probably a primary word (or perhaps a form of the article ὁ); the relatively (sometimes demonstrative) pronoun, who, which, what, that:--one, (an-, the) other, some, that, what, which, who(-m, -se), etc. See also οὗ."
G3740,ὁσάκις,hosákis,hos-ak'-is,"multiple adverb from ὅς; how (i.e. with ἄν, so) many times as:--as oft(-en) as."
G3741,ὅσιος,hósios,hos'-ee-os,"of uncertain affinity; properly, right (by intrinsic or divine character; thus distinguished from 1342, which refers rather to human statutes and relations; from ἱερός, which denotes formal consecration; and from ἅγιος, which relates to purity from defilement), i.e. hallowed (pious, sacred, sure):--holy, mercy, shalt be. 342"
G3742,ὁσιότης,hosiótēs,hos-ee-ot'-ace,from ὅσιος; piety:--holiness.
G3743,ὁσίως,hosíōs,hos-ee-oce',adverb from ὅσιος; piously:--holily.
G3744,ὀσμή,osmḗ,os-may',"from ὄζω; fragrance (literally or figuratively):--odour, savour."
G3745,ὅσος,hósos,hos'-os,"by reduplication from ὅς; as (much, great, long, etc.) as:--all (that), as (long, many, much) (as), how great (many, much), (in-)asmuch as, so many as, that (ever), the more, those things, what (great, -soever), wheresoever, wherewithsoever, which, X while, who(-soever)."
G3746,ὅσπερ,hósper,hos'-per,from ὅς and περ; who especially:--whomsoever.
G3747,ὀστέον,ostéon,os-toon',of uncertain affinity; a bone:--bone.
G3748,ὅστις,hóstis,hot'-ee,"from ὅς and τὶς; which some, i.e. any that; also (definite) which same:--X and (they), (such) as, (they) that, in that they, what(-soever), whereas ye, (they) which, who(-soever). Compare ὅτι."
G3749,ὀστράκινος,ostrákinos,os-tra'-kin-os,"from  (""oyster"") (a tile, i.e. terra cotta); earthen-ware, i.e. clayey; by implication, frail:--of earth, earthen."
G3750,ὄσφρησις,ósphrēsis,os'-fray-sis,from a derivative of ὄζω; smell (the sense):--smelling.
G3751,ὀσφῦς,osphŷs,os-foos',"of uncertain affinity; the loin (externally), i.e. the hip; internally (by extension) procreative power:--loin."
G3752,ὅταν,hótan,hot'-an,"from ὅτε and ἄν; whenever (implying hypothesis or more or less uncertainty); also causatively (conjunctionally) inasmuch as:--as long (soon) as, that, + till, when(-soever), while."
G3753,ὅτε,hóte,hot'-eh,"from ὅς and τέ; at which (thing) too, i.e. when:--after (that), as soon as, that, when, while."
G3754,ὅτι,hóti,hot'-ee,"neuter of ὅστις as conjunction; demonstrative, that (sometimes redundant); causative, because:--as concerning that, as though, because (that), for (that), how (that), (in) that, though, why."
G3755,ὅτου,hótou,hot'-oo,"for the genitive case of ὅστις (as adverb); during which same time, i.e. whilst:--whiles."
G3756,οὐ,ou,ookh,"a primary word; the absolute negative (compare μή) adverb; no or not:--+ long, nay, neither, never, no (X man), none, (can-)not, + nothing, + special, un(-worthy), when, + without, + yet but. See also οὐ μή, μῆκος."
G3757,οὗ,hoû,hoo,"genitive case of ὅς as adverb; at which place, i.e. where:--where(-in), whither(-soever)."
G3758,οὐά,ouá,oo-ah',"a primary exclamation of surprise; ""ah"":--ah."
G3759,οὐαί,ouaí,oo-ah'-ee,"a primary exclamation of grief; ""woe"":--alas, woe."
G3760,οὐδαμῶς,oudamōs,oo-dam-oce',adverb from (the feminine) of οὐδείς; by no means:--not.
G3761,οὐδέ,oudé,oo-deh',"from οὐ and δέ; not however, i.e. neither, nor, not even:--neither (indeed), never, no (more, nor, not), nor (yet), (also, even, then) not (even, so much as), + nothing, so much as."
G3762,οὐδείς,oudeís,oo-den',"from οὐδέ and εἷς; not even one (man, woman or thing), i.e. none, nobody, nothing:--any (man), aught, man, neither any (thing), never (man), no (man), none (+ of these things), not (any, at all, -thing), nought."
G3763,οὐδέποτε,oudépote,oo-dep'-ot-eh,"from οὐδέ and ποτέ; not even at any time, i.e. never at all:--neither at any time, never, nothing at any time."
G3764,οὐδέπω,oudépō,oo-dep'-o,"from οὐδέ and -πω; not even yet:--as yet not, never before (yet), (not) yet."
G3765,οὐκέτι,oukéti,ook et'-ee,"from οὐ and ἔτι; not yet, no longer:--after that (not), (not) any more, henceforth (hereafter) not, no longer (more), not as yet (now), now no more (not), yet (not)."
G3766,οὐκοῦν,oukoûn,ook-oon',"from οὐ and οὖν; is it not therefore that, i.e. (affirmatively) hence or so:--then."
G3767,οὖν,oûn,oon,"apparently a primary word; (adverbially) certainly, or (conjunctionally) accordingly:--and (so, truly), but, now (then), so (likewise then), then, therefore, verily, wherefore."
G3768,οὔπω,oúpō,oo'-po,"from οὐ and -πω; not yet:--hitherto not, (no…) as yet, not yet."
G3769,οὐρά,ourá,oo-rah',apparently a primary word; a tail:--tail.
G3770,οὐράνιος,ouránios,oo-ran'-ee-os,"from οὐρανός; celestial, i.e. belonging to or coming from the sky:--heavenly."
G3771,οὐρανόθεν,ouranóthen,oo-ran-oth'-en,from οὐρανός and the enclitic of source; from the sky:--from heaven.
G3772,οὐρανός,ouranós,oo-ran-os',"perhaps from the same as ὄρος (through the idea of elevation); the sky; by extension, heaven (as the abode of God); by implication, happiness, power, eternity; specially, the Gospel (Christianity):--air, heaven(-ly), sky."
G3773,Οὐρβανός,Ourbanós,oor-ban-os',"of Latin origin; Urbanus (of the city, ""urbane""), a Christian:--Urbanus."
G3774,Οὐρίας,Ourías,oo-ree'-as,"of Hebrew origin (אוּרִיָּה); Urias (i.e. Urijah), a Hittite:--Urias."
G3775,οὖς,oûs,ooce,apparently a primary word; the ear (physically or mentally):--ear.
G3776,οὐσία,ousía,oo-see'-ah,"from the feminine of ὤν; substance, i.e. property (possessions):--goods, substance."
G3777,οὔτε,oúte,oo'-teh,"from οὐ and τέ; not too, i.e. neither or nor; by analogy, not even:--neither, none, nor (yet), (no, yet) not, nothing."
G3778,οὗτος,hoûtos,how'-tahee,"from the article ὁ and αὐτός; the he (she or it), i.e. this or that (often with article repeated):--he (it was that), hereof, it, she, such as, the same, these, they, this (man, same, woman), which, who."
G3779,οὕτω,hoútō,hoo'-toce,"adverb from οὗτος; in this way (referring to what precedes or follows):--after that, after (in) this manner, as, even (so), for all that, like(-wise), no more, on this fashion(-wise), so (in like manner), thus, what."
G3780,οὐχί,ouchí,oo-khee',"intensive of οὐ; not indeed:--nay, not."
G3781,ὀφειλέτης,opheilétēs,of-i-let'-ace,"from ὀφείλω; an ower, i.e. person indebted; figuratively, a delinquent; morally, a transgressor (against God):--debtor, which owed, sinner."
G3782,ὀφειλή,opheilḗ,of-i-lay',"from ὀφείλω; indebtedness, i.e. (concretely) a sum owed; figuratively, obligation, i.e. (conjugal) duty:--debt, due."
G3783,ὀφείλημα,opheílēma,of-i'-lay-mah,"from (the alternate of) ὀφείλω; something owed, i.e. (figuratively) a due; morally, a fault:--debt."
G3784,ὀφείλω,opheílō,of-i-leh'-o,"probably from the base of ὄφελος (through the idea of accruing); to owe (pecuniarily); figuratively, to be under obligation (ought, must, should); morally, to fail in duty:--behove, be bound, (be) debt(-or), (be) due(-ty), be guilty (indebted), (must) need(-s), ought, owe, should. See also ὄφελον."
G3785,ὄφελον,óphelon,of'-el-on,"first person singular of a past tense of ὀφείλω; I ought (wish), i.e. (interjection) oh that!:--would (to God)."
G3786,ὄφελος,óphelos,of'-el-os,"from  (to heap up, i.e. accumulate or benefit); gain:--advantageth, profit."
G3787,ὀφθαλμοδουλεία,ophthalmodouleía,of-thal-mod-oo-li'-ah,"from ὀφθαλμός and δουλεία; sight-labor, i.e. that needs watching (remissness):--eye-service."
G3788,ὀφθαλμός,ophthalmós,of-thal-mos',"from ὀπτάνομαι; the eye (literally or figuratively); by implication, vision; figuratively, envy (from the jealous side-glance):--eye, sight."
G3789,ὄφις,óphis,of'-is,"probably from ὀπτάνομαι (through the idea of sharpness of vision); a snake, figuratively, (as a type of sly cunning) an artful malicious person, especially Satan:--serpent."
G3790,ὀφρῦς,ophrŷs,of-roos',"perhaps from ὀπτάνομαι (through the idea of the shading or proximity to the organ of vision); the eye-""brow"" or forehead, i.e. (figuratively) the brink of a precipice:--brow."
G3791,ὀχλέω,ochléō,okh-leh'-o,"from ὄχλος; to mob, i.e. (by implication) to harass:--vex."
G3792,ὀχλοποιέω,ochlopoiéō,okh-lop-oy-eh'-o,"from ὄχλος and ποιέω; to make a crowd, i.e. raise a public disturbance:--gather a company."
G3793,ὄχλος,óchlos,okh'los,"from a derivative of ἔχω (meaning a vehicle); a throng (as borne along); by implication, the rabble; by extension, a class of people; figuratively, a riot:--company, multitude, number (of people), people, press."
G3794,ὀχύρωμα,ochýrōma,okh-oo'-ro-mah,"from a remote derivative of ἔχω (meaning to fortify, through the idea of holding safely); a castle (figuratively, argument):--stronghold."
G3795,ὀψάριον,opsárion,op-sar'-ee-on,"neuter of a presumed derivative of the base of ὀπτός; a relish to other food (as if cooked sauce), i.e. (specially), fish (presumably salted and dried as a condiment):--fish."
G3796,ὀψέ,opsé,op-seh',"from the same as ὀπίσω (through the idea of backwardness); (adverbially) late in the day; by extension, after the close of the day:--(at) even, in the end."
G3797,ὄψιμος,ópsimos,op'-sim-os,"from ὀψέ; later, i.e. vernal (showering):--latter."
G3798,ὄψιος,ópsios,op'-see-os,"from ὀψέ; late; feminine (as noun) afternoon (early eve) or nightfall (later eve):--even(-ing, (-tide))."
G3799,ὄψις,ópsis,op'-sis,"from ὀπτάνομαι; properly, sight (the act), i.e. (by implication) the visage, an external show:--appearance, countenance, face."
G3800,ὀψώνιον,opsṓnion,op-so'-nee-on,"neuter of a presumed derivative of the same as ὀψάριον; rations for a soldier, i.e. (by extension) his stipend or pay:-- wages."
G3801,ὁ ὢν καί ὁ ἦν καί ὁ ἐρχόμενος,ho ṑn kaí ho ēn kaí ho erchómenos,ho own kahee ho ane kahee ho er-khom'-en-os,"a phrase combining ὁ with the present participle and imperfect of εἰμί and the present participle of ἔρχομαι by means of καί; the one being and the one that was and the one coming, i.e. the Eternal, as a divine epithet of Christ:--which art (is, was), and (which) wast (is, was), and art (is) to come (shalt be)."
G3802,παγιδεύω,pagideúō,pag-id-yoo'-o,from παγίς; to ensnare (figuratively):--entangle.
G3803,παγίς,pagís,pag-ece',"from πήγνυμι; a trap (as fastened by a noose or notch); figuratively, a trick or statagem (temptation):--snare."
G3804,πάθημα,páthēma,path'-ay-mah,"from a presumed derivative of πάθος; something undergone, i.e. hardship or pain; subjectively, an emotion or influence:-- affection, affliction, motion, suffering."
G3805,παθητός,pathētós,path-ay-tos',from the same as πάθημα; liable (i.e. doomed) to experience pain:--suffer.
G3806,πάθος,páthos,path'-os,"from the alternate of πάσχω; properly, suffering (""pathos""), i.e. (subjectively) a passion (especially concupiscence):-- (inordinate) affection, lust."
G3807,παιδαγωγός,paidagōgós,pahee-dag-o-gos',"from παῖς and a reduplicated form of ἄγω; a boy-leader, i.e. a servant whose office it was to take the children to school; (by implication, (figuratively) a tutor (""pædagogue"")):-- instructor, schoolmaster."
G3808,παιδάριον,paidárion,pahee-dar'-ee-on,"neuter of a presumed derivative of παῖς; a little boy:--child, lad."
G3809,παιδεία,paideía,pahee-di'-ah,"from παιδεύω; tutorage, i.e. education or training; by implication, disciplinary correction:--chastening, chastisement, instruction, nurture."
G3810,παιδευτής,paideutḗs,pahee-dyoo-tace',"from παιδεύω; a trainer, i.e. teacher or (by implication) discipliner:--which corrected, instructor."
G3811,παιδεύω,paideúō,pahee-dyoo'-o,"from παῖς; to train up a child, i.e. educate, or (by implication), discipline (by punishment):--chasten(-ise), instruct, learn, teach."
G3812,παιδιόθεν,paidióthen,pahee-dee-oth'-en,adverb (of source) from παιδίον; from infancy:--of a child.
G3813,παιδίον,paidíon,pahee-dee'-on,"neuter diminutive of παῖς; a childling (of either sex), i.e. (properly), an infant, or (by extension) a half-grown boy or girl; figuratively, an immature Christian:--(little, young) child, damsel."
G3814,παιδίσκη,paidískē,pahee-dis'-kay,"feminine diminutive of παῖς; a girl, i.e. (specially), a female slave or servant:--bondmaid(-woman), damsel, maid(-en)."
G3815,παίζω,paízō,paheed'-zo,from παῖς; to sport (as a boy):--play.
G3816,παῖς,paîs,paheece,"perhaps from παίω; a boy (as often beaten with impunity), or (by analogy), a girl, and (genitive case) a child; specially, a slave or servant (especially a minister to a king; and by eminence to God):--child, maid(-en), (man) servant, son, young man."
G3817,παίω,paíō,pah'-yo,"a primary verb; to hit (as if by a single blow and less violently than τύπτω); specially, to sting (as a scorpion):--smite, strike."
G3818,Πακατιανή,Pakatianḗ,pak-at-ee-an-ay',"feminine of an adjective of uncertain derivation; Pacatianian, a section of Phrygia:--Pacatiana."
G3819,πάλαι,pálai,pal'-ahee,"probably another form for πάλιν (through the idea of retrocession); (adverbially) formerly, or (by relatively) sometime since; (elliptically as adjective) ancient:--any while, a great while ago, (of) old, in time past."
G3820,παλαιός,palaiós,pal-ah-yos',"from πάλαι; antique, i.e. not recent, worn out:--old."
